"<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>"
"2025.09.05	10:30:00	101631.78	101662.21	101605.12	101653.57	900	0	78"
"2025.09.05	10:45:00	101653.51	101676.77	101650.75	101652.40	900	0	78"
"2025.09.05	11:00:00	101652.34	101652.34	101598.40	101598.40	900	0	78"
"2025.09.05	11:15:00	101598.34	101638.64	101560.66	101632.28	900	0	78"
"2025.09.05	11:30:00	101632.22	101632.22	101584.88	101596.53	900	0	78"
"2025.09.05	11:45:00	101596.47	101701.54	101590.77	101690.74	900	0	78"
"2025.09.05	12:00:00	101690.68	101707.76	101657.84	101657.84	900	0	78"
"2025.09.05	12:15:00	101657.78	101677.76	101647.52	101654.63	900	0	78"
"2025.09.05	12:30:00	101654.57	101654.57	101607.11	101626.59	900	0	78"
"2025.09.05	12:45:00	101626.53	101711.14	101621.37	101678.08	900	0	78"
"2025.09.05	13:00:00	101678.02	101678.02	101633.20	101651.36	900	0	78"
"2025.09.05	13:15:00	101651.30	101674.32	101645.87	101658.59	900	0	78"
"2025.09.05	13:30:00	101658.53	101658.53	101604.59	101604.59	900	0	78"
"2025.09.05	13:45:00	101604.53	101604.61	101566.91	101588.35	900	0	78"
"2025.09.05	14:00:00	101588.29	101588.29	101560.10	101571.27	900	0	78"
"2025.09.05	14:15:00	101571.21	101571.21	101517.27	101517.27	900	0	78"
"2025.09.05	14:30:00	101517.21	101537.13	101497.83	101532.09	900	0	78"
"2025.09.05	14:45:00	101532.03	101598.17	101503.71	101597.99	900	0	78"
"2025.09.05	15:00:00	101597.93	101624.09	101561.51	101609.99	900	0	78"
"2025.09.05	15:15:00	101609.93	101609.93	101555.99	101555.99	900	0	78"
"2025.09.05	15:30:00	101555.93	101555.93	101513.87	101531.25	900	0	78"
"2025.09.05	15:45:00	101531.19	101531.19	101492.96	101492.96	900	0	78"
"2025.09.05	16:00:00	101492.90	101500.43	101464.73	101464.73	900	0	78"
"2025.09.05	16:15:00	101464.67	101553.80	101458.97	101551.16	900	0	78"
"2025.09.05	16:30:00	101551.10	101570.45	101537.27	101545.53	900	0	78"
"2025.09.05	16:45:00	101545.47	101563.04	101529.27	101543.26	900	0	78"
"2025.09.05	17:00:00	101543.20	101543.20	101497.12	101507.83	900	0	78"
"2025.09.05	17:15:00	101507.77	101533.87	101492.11	101514.80	901	0	78"
"2025.09.05	17:30:00	101514.74	101537.79	101506.77	101516.23	899	0	78"
"2025.09.05	17:45:00	101516.17	101596.85	101514.79	101588.09	900	0	78"
"2025.09.05	18:00:00	101588.03	101599.20	101557.49	101596.62	900	0	78"
"2025.09.05	18:15:00	101596.56	101596.56	101556.17	101556.17	901	0	78"
"2025.09.05	18:30:00	101556.11	101575.83	101536.54	101536.54	899	0	78"
"2025.09.05	18:45:00	101536.48	101550.68	101508.20	101508.20	900	0	78"
"2025.09.05	19:00:00	101508.14	101508.14	101474.86	101474.86	900	0	78"
"2025.09.05	19:15:00	101474.80	101487.98	101455.02	101455.02	901	0	78"
"2025.09.05	19:30:00	101454.96	101483.26	101445.36	101454.05	899	0	78"
"2025.09.05	19:45:00	101453.99	101536.55	101434.97	101531.45	900	0	78"
"2025.09.05	20:00:00	101531.39	101534.11	101499.35	101512.21	901	0	78"
"2025.09.05	20:15:00	101512.15	101568.84	101504.05	101567.04	900	0	78"
"2025.09.05	20:30:00	101586.22	101610.80	101570.44	101607.20	899	0	78"
"2025.09.05	20:45:00	101607.14	101630.25	101590.04	101628.03	900	0	78"
"2025.09.05	21:00:00	101627.97	101650.67	101622.15	101631.99	901	0	78"
"2025.09.05	21:15:00	101631.93	101631.93	101591.85	101614.56	900	0	78"
"2025.09.05	21:30:00	101614.50	101614.50	101560.62	101560.62	899	0	78"
"2025.09.05	21:45:00	101560.56	101622.31	101553.90	101618.89	900	0	78"
"2025.09.05	22:00:00	101618.83	101676.80	101618.71	101640.02	901	0	78"
"2025.09.05	22:15:00	101639.96	101656.65	101616.03	101647.34	900	0	78"
"2025.09.05	22:30:00	101647.28	101647.28	101595.50	101616.52	899	0	78"
"2025.09.05	22:45:00	101616.46	101669.95	101611.42	101644.33	901	0	78"
"2025.09.05	23:00:00	101644.27	101651.79	101608.63	101637.87	900	0	78"
"2025.09.05	23:15:00	101637.81	101650.92	101605.89	101639.52	900	0	78"
"2025.09.05	23:30:00	101639.46	101663.11	101633.34	101652.73	899	0	78"
"2025.09.05	23:45:00	101652.67	101690.97	101628.19	101688.39	901	0	78"
"2025.09.06	00:00:00	101688.33	101777.33	101675.55	101753.15	900	0	78"
"2025.09.06	00:15:00	101753.09	101872.25	101751.65	101858.57	900	0	78"
"2025.09.06	00:30:00	101858.51	101882.29	101833.93	101833.93	899	0	78"
"2025.09.06	00:45:00	101833.87	101906.17	101831.83	101904.25	900	0	78"
"2025.09.06	01:00:00	101904.19	101909.97	101874.93	101874.93	901	0	78"
"2025.09.06	01:15:00	101874.87	101902.66	101870.01	101881.36	900	0	78"
"2025.09.06	01:30:00	101881.30	101935.77	101866.06	101906.67	900	0	78"
"2025.09.06	01:45:00	101906.61	101906.61	101852.67	101852.67	900	0	78"
"2025.09.06	02:00:00	101852.61	101877.81	101844.75	101858.67	900	0	78"
"2025.09.06	02:15:00	101858.61	101875.52	101828.49	101869.64	900	0	78"
"2025.09.06	02:30:00	101869.58	101870.93	101843.75	101843.75	900	0	78"
"2025.09.06	02:45:00	101843.69	101907.10	101819.99	101889.58	900	0	78"
"2025.09.06	03:00:00	101889.52	101913.94	101869.72	101869.72	900	0	78"
"2025.09.06	03:15:00	101869.66	101931.90	101864.26	101931.66	900	0	78"
"2025.09.06	03:30:00	101931.60	101951.89	101919.24	101940.59	900	0	78"
"2025.09.06	03:45:00	101940.53	101980.27	101918.87	101968.87	900	0	78"
"2025.09.06	04:00:00	101968.81	101968.81	101914.87	101914.87	900	0	78"
"2025.09.06	04:15:00	101914.81	101955.25	101906.11	101916.19	900	0	78"
"2025.09.06	04:30:00	101916.13	101962.07	101916.01	101932.73	900	0	78"
"2025.09.06	04:45:00	101932.67	101958.58	101911.00	101911.00	900	0	78"
"2025.09.06	05:00:00	101910.94	101910.94	101870.99	101870.99	900	0	78"
"2025.09.06	05:15:00	101870.93	101870.93	101830.33	101830.33	900	0	78"
"2025.09.06	05:30:00	101830.27	101892.83	101815.81	101888.15	900	0	78"
"2025.09.06	05:45:00	101888.09	101888.09	101852.54	101852.54	900	0	78"
"2025.09.06	06:00:00	101852.48	101852.48	101813.90	101819.75	900	0	78"
"2025.09.06	06:15:00	101819.69	101841.15	101804.45	101823.69	900	0	78"
"2025.09.06	06:30:00	101823.63	101823.63	101774.79	101784.57	900	0	78"
"2025.09.06	06:45:00	101784.51	101784.51	101756.91	101760.08	900	0	78"
"2025.09.06	07:00:00	101760.02	101760.63	101730.09	101730.09	900	0	78"
"2025.09.06	07:15:00	101730.03	101778.35	101727.09	101768.93	900	0	78"
"2025.09.06	07:30:00	101768.87	101844.49	101768.81	101804.71	900	0	78"
"2025.09.06	07:45:00	101804.65	101804.65	101760.97	101780.15	900	0	78"
"2025.09.06	08:00:00	101780.09	101813.30	101767.61	101802.81	900	0	78"
"2025.09.06	08:15:00	101802.75	101852.55	101795.91	101819.73	900	0	78"
"2025.09.06	08:30:00	101819.67	101868.23	101803.05	101837.15	900	0	78"
"2025.09.06	08:45:00	101837.09	101837.09	101786.69	101814.58	900	0	78"
"2025.09.06	09:00:00	101814.52	101814.52	101773.78	101796.06	900	0	78"
"2025.09.06	09:15:00	101796.00	101796.00	101759.52	101776.09	900	0	78"
"2025.09.06	09:30:00	101776.03	101850.73	101762.89	101842.45	900	0	78"
"2025.09.06	09:45:00	101842.39	101845.40	101806.34	101806.34	900	0	78"
"2025.09.06	10:00:00	101806.28	101874.90	101790.50	101856.64	900	0	78"
"2025.09.06	10:15:00	101856.58	101866.23	101821.89	101821.89	900	0	78"
"2025.09.06	10:30:00	101821.83	101821.83	101779.35	101801.03	900	0	78"
"2025.09.06	10:45:00	101800.97	101869.28	101800.01	101839.28	900	0	78"
"2025.09.06	11:00:00	101839.22	101874.93	101835.44	101844.15	900	0	78"
"2025.09.06	11:15:00	101844.09	101850.61	101807.29	101807.29	900	0	78"
"2025.09.06	11:30:00	101807.23	101807.23	101753.29	101753.29	900	0	78"
"2025.09.06	11:45:00	101753.23	101753.23	101699.29	101699.29	900	0	78"
"2025.09.06	12:00:00	101699.23	101728.86	101686.74	101698.65	900	0	78"
"2025.09.06	12:15:00	101698.59	101698.59	101672.25	101688.61	900	0	78"
"2025.09.06	12:30:00	101688.55	101778.04	101682.25	101758.60	900	0	78"
"2025.09.06	12:45:00	101758.54	101760.20	101728.16	101750.24	900	0	78"
"2025.09.06	13:00:00	101750.18	101779.02	101746.56	101774.12	900	0	78"
"2025.09.06	13:15:00	101774.06	101787.19	101740.45	101779.12	900	0	78"
"2025.09.06	13:30:00	101779.06	101811.63	101742.10	101810.91	900	0	78"
"2025.09.06	13:45:00	101810.85	101832.95	101799.16	101825.69	900	0	78"
"2025.09.06	14:00:00	101825.63	101825.63	101771.69	101771.69	900	0	78"
"2025.09.06	14:15:00	101771.63	101771.63	101736.00	101736.00	900	0	78"
"2025.09.06	14:30:00	101735.94	101775.39	101726.58	101759.31	900	0	78"
"2025.09.06	14:45:00	101759.25	101804.10	101758.95	101802.50	900	0	78"
"2025.09.06	15:00:00	101802.44	101840.11	101797.64	101798.41	900	0	78"
"2025.09.06	15:15:00	101798.35	101836.63	101781.55	101827.58	900	0	78"
"2025.09.06	15:30:00	101827.52	101841.47	101802.98	101812.13	900	0	78"
"2025.09.06	15:45:00	101812.07	101836.62	101787.12	101787.12	900	0	78"
"2025.09.06	16:00:00	101787.06	101787.06	101750.94	101750.94	900	0	78"
"2025.09.06	16:15:00	101750.88	101758.52	101713.56	101744.78	900	0	78"
"2025.09.06	16:30:00	101744.72	101744.72	101696.84	101715.65	900	0	78"
"2025.09.06	16:45:00	101715.59	101722.41	101694.93	101703.26	900	0	78"
"2025.09.06	17:00:00	101703.20	101703.20	101666.97	101666.97	900	0	78"
"2025.09.06	17:15:00	101666.91	101666.91	101618.07	101647.44	900	0	78"
"2025.09.06	17:30:00	101647.38	101647.38	101593.44	101593.44	900	0	78"
"2025.09.06	17:45:00	101593.38	101685.01	101589.90	101664.07	900	0	78"
"2025.09.06	18:00:00	101664.01	101681.92	101644.36	101644.36	900	0	78"
"2025.09.06	18:15:00	101644.30	101698.74	101634.94	101690.58	900	0	78"
"2025.09.06	18:30:00	101690.52	101706.36	101676.78	101688.66	900	0	78"
"2025.09.06	18:45:00	101688.60	101688.60	101647.98	101655.72	900	0	78"
"2025.09.06	19:00:00	101655.66	101655.66	101614.27	101614.27	900	0	78"
"2025.09.06	19:15:00	101614.21	101614.21	101560.27	101560.27	900	0	78"
"2025.09.06	19:30:00	101560.21	101647.44	101550.19	101647.38	900	0	78"
"2025.09.06	19:45:00	101647.32	101663.57	101616.90	101643.83	900	0	78"
"2025.09.06	20:00:00	101643.77	101708.22	101640.17	101706.72	900	0	78"
"2025.09.06	20:15:00	101706.66	101732.89	101683.56	101720.77	900	0	78"
"2025.09.06	20:30:00	101720.71	101738.19	101697.19	101724.15	900	0	78"
"2025.09.06	20:45:00	101724.09	101868.04	101720.37	101850.82	900	0	78"
"2025.09.06	21:00:00	101850.76	101865.16	101830.84	101849.74	900	0	78"
"2025.09.06	21:15:00	101849.68	101975.70	101847.64	101959.68	900	0	78"
"2025.09.06	21:30:00	101959.62	101982.84	101949.42	101975.01	900	0	78"
"2025.09.06	21:45:00	101974.95	101984.60	101954.85	101969.90	900	0	78"
"2025.09.06	22:00:00	101969.84	101974.42	101934.22	101934.22	900	0	78"
"2025.09.06	22:15:00	101934.16	101938.59	101903.73	101903.73	900	0	78"
"2025.09.06	22:30:00	101903.67	101948.02	101890.89	101938.12	900	0	78"
"2025.09.06	22:45:00	101938.06	102019.03	101917.36	102013.27	900	0	78"
"2025.09.06	23:00:00	102013.21	102032.64	101999.47	102022.74	900	0	78"
"2025.09.06	23:15:00	102022.68	102056.19	102005.88	102041.19	900	0	78"
"2025.09.06	23:30:00	102041.13	102068.18	102035.19	102048.98	900	0	78"
"2025.09.06	23:45:00	102048.92	102147.19	102045.56	102147.19	900	0	78"
"2025.09.07	00:00:00	102147.13	102150.81	102112.47	102112.47	900	0	78"
"2025.09.07	00:15:00	102112.41	102112.41	102076.98	102089.39	900	0	78"
"2025.09.07	00:30:00	102089.33	102097.09	102060.97	102068.15	900	0	78"
"2025.09.07	00:45:00	102068.09	102097.16	102047.19	102080.36	900	0	78"
"2025.09.07	01:00:00	102080.30	102109.65	102046.04	102103.83	900	0	78"
"2025.09.07	01:15:00	102103.77	102160.54	102095.31	102118.96	900	0	78"
"2025.09.07	01:30:00	102118.90	102135.29	102097.97	102122.91	900	0	78"
"2025.09.07	01:45:00	102122.85	102128.06	102087.86	102087.86	900	0	78"
"2025.09.07	02:00:00	102087.80	102087.80	102033.86	102033.86	900	0	78"
"2025.09.07	02:15:00	102033.80	102092.38	102010.25	102091.54	900	0	78"
"2025.09.07	02:30:00	102091.48	102091.48	102037.54	102037.54	900	0	78"
"2025.09.07	02:45:00	102037.48	102037.48	102006.34	102008.04	900	0	78"
"2025.09.07	03:00:00	102007.98	102010.35	101974.35	101974.35	900	0	78"
"2025.09.07	03:15:00	101974.29	102027.51	101965.38	101999.49	900	0	78"
"2025.09.07	03:30:00	101999.43	102001.78	101965.66	101965.66	900	0	78"
"2025.09.07	03:45:00	101965.60	101990.90	101959.06	101973.42	900	0	78"
"2025.09.07	04:00:00	101973.36	101973.36	101940.17	101969.74	900	0	78"
"2025.09.07	04:15:00	101969.68	101993.75	101947.19	101947.19	900	0	78"
"2025.09.07	04:30:00	101947.13	101981.36	101940.26	101940.26	900	0	78"
"2025.09.07	04:45:00	101940.20	101946.96	101915.96	101931.06	900	0	78"
"2025.09.07	05:00:00	101931.00	101993.93	101923.86	101979.59	900	0	78"
"2025.09.07	05:15:00	101979.53	102011.19	101971.91	101996.55	900	0	78"
"2025.09.07	05:30:00	101996.49	102016.73	101959.05	102001.67	900	0	78"
"2025.09.07	05:45:00	102001.61	102028.46	101994.23	102020.24	900	0	78"
"2025.09.07	06:00:00	102020.18	102050.90	101999.02	102047.12	900	0	78"
"2025.09.07	06:15:00	102047.06	102047.06	101998.76	102018.79	900	0	78"
"2025.09.07	06:30:00	102018.73	102049.16	102009.37	102014.18	900	0	78"
"2025.09.07	06:45:00	102014.12	102025.36	101999.80	102001.98	900	0	78"
"2025.09.07	07:00:00	102001.92	102001.92	101947.98	101947.98	900	0	78"
"2025.09.07	07:15:00	101947.92	101959.08	101922.24	101926.24	900	0	78"
"2025.09.07	07:30:00	101926.18	102029.92	101920.18	102028.36	900	0	78"
"2025.09.07	07:45:00	102028.30	102028.30	101985.76	102002.37	900	0	78"
"2025.09.07	08:00:00	102002.31	102053.42	101998.35	102036.02	900	0	78"
"2025.09.07	08:15:00	102035.96	102049.29	102011.55	102011.55	900	0	78"
"2025.09.07	08:30:00	102011.49	102015.43	101974.87	101974.87	900	0	78"
"2025.09.07	08:45:00	101974.81	101984.64	101956.63	101960.98	900	0	78"
"2025.09.07	09:00:00	101960.92	101984.36	101938.60	101953.04	900	0	78"
"2025.09.07	09:15:00	101952.98	102047.61	101950.40	102017.79	900	0	78"
"2025.09.07	09:30:00	102017.73	102059.68	102005.37	102054.58	900	0	78"
"2025.09.07	09:45:00	102054.52	102090.43	102032.02	102082.75	899	0	78"
"2025.09.07	10:00:00	102082.69	102130.36	102077.14	102115.06	900	0	78"
"2025.09.07	10:15:00	102115.00	102115.00	102076.44	102076.44	900	0	78"
"2025.09.07	10:30:00	102076.38	102076.38	102029.94	102055.21	900	0	78"
"2025.09.07	10:45:00	102055.15	102140.60	102045.89	102135.62	900	0	78"
"2025.09.07	11:00:00	102135.56	102216.42	102108.20	102201.90	900	0	78"
"2025.09.07	11:15:00	102201.84	102222.35	102185.28	102202.33	900	0	78"
"2025.09.07	11:30:00	102202.27	102232.57	102193.39	102214.15	900	0	78"
"2025.09.07	11:45:00	102214.09	102223.79	102186.93	102220.13	900	0	78"
"2025.09.07	12:00:00	102220.07	102241.84	102211.60	102222.85	900	0	78"
"2025.09.07	12:15:00	102222.79	102233.32	102198.40	102198.40	900	0	78"
"2025.09.07	12:30:00	102198.34	102227.07	102195.52	102203.16	900	0	78"
"2025.09.07	12:45:00	102203.10	102214.57	102186.12	102186.85	900	0	78"
"2025.09.07	13:00:00	102186.79	102233.83	102181.75	102215.41	900	0	78"
"2025.09.07	13:15:00	102215.35	102216.89	102182.83	102216.77	900	0	78"
"2025.09.07	13:30:00	102216.71	102216.71	102162.77	102162.77	900	0	78"
"2025.09.07	13:45:00	102162.71	102212.07	102148.61	102192.15	900	0	78"
"2025.09.07	14:00:00	102192.09	102298.06	102189.87	102282.94	900	0	78"
"2025.09.07	14:15:00	102282.88	102346.47	102276.64	102326.01	900	0	78"
"2025.09.07	14:30:00	102325.95	102389.90	102309.69	102386.18	900	0	78"
"2025.09.07	14:45:00	102386.12	102412.75	102352.64	102393.85	900	0	78"
"2025.09.07	15:00:00	102393.79	102427.69	102391.63	102416.30	900	0	78"
"2025.09.07	15:15:00	102416.24	102417.57	102388.59	102388.59	900	0	78"
"2025.09.07	15:30:00	102388.53	102399.92	102365.60	102365.60	900	0	78"
"2025.09.07	15:45:00	102365.54	102384.28	102354.71	102362.50	900	0	78"
"2025.09.07	16:00:00	102362.44	102385.93	102335.26	102364.81	900	0	78"
"2025.09.07	16:15:00	102364.75	102372.53	102339.85	102368.45	900	0	78"
"2025.09.07	16:30:00	102368.39	102382.48	102348.16	102348.16	900	0	78"
"2025.09.07	16:45:00	102348.10	102363.61	102328.51	102328.51	900	0	78"
"2025.09.07	17:00:00	102328.45	102337.24	102300.82	102300.82	900	0	78"
"2025.09.07	17:15:00	102300.76	102361.93	102287.57	102361.87	900	0	78"
"2025.09.07	17:30:00	102361.81	102393.01	102353.83	102363.21	900	0	78"
"2025.09.07	17:45:00	102363.15	102373.40	102341.90	102360.80	900	0	78"
"2025.09.07	18:00:00	102360.74	102395.54	102351.56	102354.98	900	0	78"
"2025.09.07	18:15:00	102354.92	102354.92	102309.02	102316.68	900	0	78"
"2025.09.07	18:30:00	102316.62	102316.62	102262.68	102262.68	900	0	78"
"2025.09.07	18:45:00	102262.62	102294.65	102241.57	102290.75	900	0	78"
"2025.09.07	19:00:00	102290.69	102290.69	102238.25	102252.06	900	0	78"
"2025.09.07	19:15:00	102252.00	102324.95	102245.34	102323.09	900	0	78"
"2025.09.07	19:30:00	102323.03	102373.39	102316.31	102364.61	900	0	78"
"2025.09.07	19:45:00	102364.55	102364.55	102310.61	102310.61	900	0	78"
"2025.09.07	20:00:00	102310.55	102335.26	102274.67	102332.32	900	0	78"
"2025.09.07	20:15:00	102332.26	102357.14	102324.44	102324.44	900	0	78"
"2025.09.07	20:30:00	102324.38	102369.11	102314.72	102333.95	900	0	78"
"2025.09.07	20:45:00	102333.89	102411.00	102332.39	102385.98	900	0	78"
"2025.09.07	21:00:00	102385.92	102385.92	102352.81	102352.81	900	0	78"
"2025.09.07	21:15:00	102352.75	102385.90	102344.53	102376.48	900	0	78"
"2025.09.07	21:30:00	102376.42	102376.42	102322.48	102322.48	900	0	78"
"2025.09.07	21:45:00	102322.42	102322.42	102277.90	102298.02	900	0	78"
"2025.09.07	22:00:00	102297.96	102305.53	102262.99	102262.99	900	0	78"
"2025.09.07	22:15:00	102262.93	102262.93	102208.99	102208.99	900	0	78"
"2025.09.07	22:30:00	102208.93	102233.16	102190.15	102201.48	900	0	78"
"2025.09.07	22:45:00	102201.42	102212.99	102179.99	102179.99	900	0	78"
"2025.09.07	23:00:00	102179.93	102252.62	102171.35	102251.30	900	0	78"
"2025.09.07	23:15:00	102251.24	102276.49	102248.30	102261.99	900	0	78"
"2025.09.07	23:30:00	102261.93	102261.93	102207.99	102207.99	900	0	78"
"2025.09.07	23:45:00	102207.93	102233.47	102180.45	102231.79	900	0	78"
"2025.09.08	00:00:00	102231.73	102252.60	102218.71	102227.91	900	0	78"
"2025.09.08	00:15:00	102227.85	102227.85	102187.89	102193.14	900	0	78"
"2025.09.08	00:30:00	102193.08	102226.08	102175.02	102175.02	900	0	78"
"2025.09.08	00:45:00	102174.96	102174.96	102121.02	102121.02	900	0	78"
"2025.09.08	01:00:00	102120.96	102120.96	102067.02	102067.02	900	0	78"
"2025.09.08	01:15:00	102066.96	102082.36	102048.76	102048.76	900	0	78"
"2025.09.08	01:30:00	102048.70	102048.70	101994.76	101994.76	900	0	78"
"2025.09.08	01:45:00	101994.70	101994.70	101940.76	101940.76	900	0	78"
"2025.09.08	02:00:00	101940.70	101988.64	101925.22	101980.54	900	0	78"
"2025.09.08	02:15:00	101980.48	102113.33	101970.04	102105.29	900	0	78"
"2025.09.08	02:30:00	102105.23	102206.63	102086.45	102199.85	900	0	78"
"2025.09.08	02:45:00	102199.79	102276.70	102181.07	102263.08	900	0	78"
"2025.09.08	03:00:00	102263.02	102265.05	102230.19	102230.19	900	0	78"
"2025.09.08	03:15:00	102230.13	102265.54	102210.93	102242.86	900	0	78"
"2025.09.08	03:30:00	102242.80	102247.17	102216.93	102216.93	900	0	78"
"2025.09.08	03:45:00	102216.87	102220.26	102170.67	102213.90	900	0	78"
"2025.09.08	04:00:00	102213.84	102213.84	102169.98	102191.25	900	0	78"
"2025.09.08	04:15:00	102191.19	102191.19	102144.15	102182.45	900	0	78"
"2025.09.08	04:30:00	102182.39	102185.68	102160.30	102174.18	900	0	78"
"2025.09.08	04:45:00	102174.12	102185.23	102145.50	102175.23	900	0	78"
"2025.09.08	05:00:00	102175.17	102179.52	102148.65	102157.62	900	0	78"
"2025.09.08	05:15:00	102157.56	102197.05	102134.76	102183.73	900	0	78"
"2025.09.08	05:30:00	102183.67	102203.69	102151.97	102151.97	900	0	78"
"2025.09.08	05:45:00	102151.91	102160.31	102133.43	102133.43	900	0	78"
"2025.09.08	06:00:00	102133.37	102191.33	102122.32	102179.75	900	0	78"
"2025.09.08	06:15:00	102179.69	102248.80	102175.91	102240.55	900	0	78"
"2025.09.08	06:30:00	102240.49	102310.91	102234.01	102297.77	900	0	78"
"2025.09.08	06:45:00	102297.71	102333.35	102270.59	102331.07	900	0	78"
"2025.09.08	07:00:00	102331.01	102345.78	102299.10	102299.10	900	0	78"
"2025.09.08	07:15:00	102299.04	102314.09	102273.02	102309.95	900	0	78"
"2025.09.08	07:30:00	102309.89	102317.94	102293.09	102295.39	900	0	78"
"2025.09.08	07:45:00	102295.33	102332.45	102294.91	102323.27	900	0	78"
"2025.09.08	08:00:00	102323.21	102386.08	102314.99	102377.80	900	0	78"
"2025.09.08	08:15:00	102377.74	102396.04	102355.06	102355.06	900	0	78"
"2025.09.08	08:30:00	102355.00	102430.46	102349.36	102392.54	900	0	78"
"2025.09.08	08:45:00	102392.48	102412.36	102368.48	102390.10	900	0	78"
"2025.09.08	09:00:00	102390.04	102412.86	102378.58	102384.12	900	0	78"
"2025.09.08	09:15:00	102384.06	102384.06	102343.32	102348.19	900	0	78"
"2025.09.08	09:30:00	102348.13	102382.81	102326.95	102372.67	900	0	78"
"2025.09.08	09:45:00	102372.61	102372.61	102318.67	102318.67	900	0	78"
"2025.09.08	10:00:00	102318.61	102322.35	102298.98	102318.99	900	0	78"
"2025.09.08	10:15:00	102318.93	102318.93	102264.99	102264.99	900	0	78"
"2025.09.08	10:30:00	102264.93	102306.56	102256.77	102284.90	900	0	78"
"2025.09.08	10:45:00	102284.84	102308.92	102263.75	102303.88	900	0	78"
"2025.09.08	11:00:00	102303.82	102375.67	102291.40	102364.03	900	0	78"
"2025.09.08	11:15:00	102363.97	102387.00	102351.55	102375.19	900	0	78"
"2025.09.08	11:30:00	102375.13	102388.44	102352.21	102378.66	900	0	78"
"2025.09.08	11:45:00	102378.60	102378.60	102324.66	102324.66	900	0	78"
"2025.09.08	12:00:00	102324.60	102324.60	102270.66	102270.66	900	0	78"
"2025.09.08	12:15:00	102270.60	102305.86	102253.60	102253.60	900	0	78"
"2025.09.08	12:30:00	102253.54	102269.59	102242.33	102242.65	900	0	78"
"2025.09.08	12:45:00	102242.59	102254.30	102205.46	102205.46	900	0	78"
"2025.09.08	13:00:00	102205.40	102221.72	102179.24	102192.86	900	0	78"
"2025.09.08	13:15:00	102192.80	102206.53	102167.95	102198.05	900	0	78"
"2025.09.08	13:30:00	102197.99	102214.67	102183.65	102185.93	900	0	78"
"2025.09.08	13:45:00	102185.87	102185.87	102131.93	102131.93	900	0	78"
"2025.09.08	14:00:00	102131.87	102131.87	102104.57	102114.55	900	0	78"
"2025.09.08	14:15:00	102114.49	102131.13	102098.11	102110.54	900	0	78"
"2025.09.08	14:30:00	102110.48	102136.45	102100.75	102127.52	900	0	78"
"2025.09.08	14:45:00	102127.46	102136.80	102109.28	102125.46	900	0	78"
"2025.09.08	15:00:00	102125.40	102125.40	102074.82	102111.82	900	0	78"
"2025.09.08	15:15:00	102111.76	102111.76	102077.50	102093.39	900	0	78"
"2025.09.08	15:30:00	102093.33	102112.39	102069.79	102069.79	900	0	78"
"2025.09.08	15:45:00	102069.73	102093.15	102056.77	102078.69	900	0	78"
"2025.09.08	16:00:00	102078.63	102078.63	102036.87	102041.25	900	0	78"
"2025.09.08	16:15:00	102041.19	102041.19	101987.25	101987.25	900	0	78"
"2025.09.08	16:30:00	101987.19	101997.52	101969.43	101969.56	900	0	78"
"2025.09.08	16:45:00	101969.50	101969.50	101934.34	101934.39	900	0	78"
"2025.09.08	17:00:00	101934.33	101970.75	101928.87	101928.87	900	0	78"
"2025.09.08	17:15:00	101928.81	101950.44	101897.76	101897.76	900	0	78"
"2025.09.08	17:30:00	101897.70	101897.70	101861.06	101861.06	900	0	78"
"2025.09.08	17:45:00	101861.00	101861.00	101807.06	101807.06	900	0	78"
"2025.09.08	18:00:00	101807.00	101828.94	101786.12	101820.54	900	0	78"
"2025.09.08	18:15:00	101820.48	101838.77	101811.35	101817.41	900	0	78"
"2025.09.08	18:30:00	101817.35	101852.24	101809.88	101848.82	900	0	78"
"2025.09.08	18:45:00	101848.76	101890.61	101846.48	101877.71	900	0	78"
"2025.09.08	19:00:00	101877.65	101877.65	101843.56	101843.56	900	0	78"
"2025.09.08	19:15:00	101843.50	101843.50	101805.90	101805.90	900	0	78"
"2025.09.08	19:30:00	101805.84	101814.10	101777.26	101792.63	900	0	78"
"2025.09.08	19:45:00	101792.57	101842.91	101791.25	101811.71	900	0	78"
"2025.09.08	20:00:00	101811.65	101811.65	101757.71	101757.71	900	0	78"
"2025.09.08	20:15:00	101757.65	101791.84	101738.63	101778.76	900	0	78"
"2025.09.08	20:30:00	101778.70	101787.17	101755.96	101781.95	900	0	78"
"2025.09.08	20:45:00	101781.89	101781.89	101745.34	101761.62	900	0	78"
"2025.09.08	21:00:00	101761.56	101763.90	101731.20	101731.20	900	0	78"
"2025.09.08	21:15:00	101731.14	101775.20	101716.56	101770.70	900	0	78"
"2025.09.08	21:30:00	101770.64	101787.09	101752.47	101761.65	900	0	78"
"2025.09.08	21:45:00	101761.59	101761.59	101722.59	101731.84	900	0	78"
"2025.09.08	22:00:00	101731.78	101803.52	101715.34	101795.96	900	0	78"
"2025.09.08	22:15:00	101795.90	101910.61	101779.88	101900.41	900	0	78"
"2025.09.08	22:30:00	101900.35	101958.73	101896.09	101948.95	900	0	78"
"2025.09.08	22:45:00	101948.89	101962.93	101927.17	101933.27	900	0	78"
"2025.09.08	23:00:00	101933.21	101951.03	101916.77	101916.77	900	0	78"
